holdingId,stockId,investment,accountid
5693,14,8500,819
5694,75,6700,246
5695,94,7500,865
5696,46,8200,446
5697,95,8800,702
5698,59,1100,22
5699,93,2600,269
5700,47,2700,801
5701,4,9900,937
5702,86,8700,221
5703,5,200,11
5704,81,4200,382
5705,63,5200,437
5706,90,7800,49
5707,14,5600,557
5708,33,900,380
5709,37,300,419
5710,69,2200,515
5711,79,7600,611
5712,57,1000,841
5713,6,7300,459
5714,18,9000,710
5715,99,3500,536
5716,34,6400,181
5717,81,6800,404
5718,76,3100,647
5719,91,8400,402
5720,89,8600,759
5721,100,200,350
5722,87,7700,95
5723,20,8900,952
5724,3,5500,501
5725,40,9200,585
5726,95,9000,691
5727,58,3000,869
5728,61,9500,505
5729,72,800,79
5730,10,6700,278
5731,22,5900,592
5732,96,200,527
5733,13,6600,373
5734,38,5500,895
5735,88,7500,861
5736,98,5400,508
5737,73,3300,469
5738,30,3600,1000
5739,75,600,411
5740,100,1900,682
5741,99,6800,320
5742,44,6200,490
5743,100,7800,534
5744,83,6800,379
5745,20,3500,594
5746,62,8400,978
5747,94,9200,230
5748,90,9700,971
5749,62,6200,855
5750,94,9400,301
5751,83,5800,710
5752,81,4100,955
5753,88,4000,173
5754,30,800,269
5755,81,2400,367
5756,24,8300,557
5757,7,4800,61
5758,50,400,384
5759,42,6900,694
5760,4,6100,203
5761,99,3000,209
5762,79,9200,344
5763,14,8200,48
5764,7,5300,360
5765,61,700,763
5766,51,6600,893
5767,5,7900,482
5768,53,4600,903
5769,58,9800,314
5770,87,1800,199
5771,5,3800,671
5772,46,7600,557
5773,53,1900,298
5774,12,6200,545
5775,41,5100,7
5776,28,2900,974
5777,91,5400,224
5778,1,9900,881
5779,75,6500,882
5780,76,9800,265
5781,30,4100,500
5782,31,4600,211
5783,31,2900,901
5784,29,6600,183
5785,28,8300,64
5786,48,9500,921
5787,97,4200,49
5788,49,4100,54
5789,55,5000,452
5790,81,8700,2
5791,55,7000,760
5792,96,6400,823
5793,96,300,731
5794,89,7700,652
5795,70,900,850
5796,84,9200,313
5797,31,9400,588
5798,33,8200,342
5799,53,5600,216
5800,59,5500,822
5801,59,1900,508
5802,91,3000,272
5803,44,2000,948
5804,13,1000,124
5805,21,1300,360
5806,62,3300,525
5807,54,9500,521
5808,56,1100,216
5809,71,8700,456
5810,81,5000,633
5811,54,5500,172
5812,82,7300,393
5813,26,6900,814
5814,76,9600,566
5815,36,1000,192
5816,75,7500,923
5817,28,4000,450
5818,86,2500,480
5819,49,8200,455
5820,49,5100,853
5821,66,8100,862
5822,49,4600,635
5823,2,3200,90
5824,35,3700,259
5825,9,9600,50
5826,37,1200,155
5827,35,5300,833
5828,15,8700,448
5829,19,7500,327
5830,5,700,812
5831,76,2400,705
5832,100,700,731
5833,29,4800,135
5834,63,9500,919
5835,41,6600,311
5836,82,6300,601
5837,55,5600,340
5838,40,8700,409
5839,53,6800,880
5840,11,7000,242
5841,21,8400,2
5842,1,6100,433
5843,82,6500,326
5844,33,2000,769
5845,88,2900,463
5846,29,9300,249
5847,9,1900,617
5848,55,5700,668
5849,47,6300,181
5850,99,8100,952
5851,94,1500,313
5852,41,8100,762
5853,2,4800,996
5854,37,3500,856
5855,71,2500,626
5856,4,6000,676
5857,64,9400,54
5858,26,2600,461
5859,20,4500,702
5860,17,4300,930
5861,90,700,876
5862,52,600,471
5863,60,9900,57
5864,65,9000,7
5865,51,9000,164
5866,74,1000,613
5867,50,6500,417
5868,82,5000,739
5869,74,300,906
5870,4,9100,945
5871,70,3100,972
5872,46,9300,112
5873,28,6100,20
5874,46,7900,461
5875,8,6500,938
5876,35,8100,371
5877,36,6500,185
5878,5,3000,53
5879,11,8800,893
5880,93,5400,461
5881,46,200,730
5882,83,9300,594
5883,77,4000,877
5884,11,800,186
5885,66,5800,868
5886,66,2900,429
5887,14,3000,172
5888,99,2100,801
5889,56,9100,65
5890,70,7000,22
5891,11,7800,328
5892,75,6400,801
5893,72,4700,35
5894,58,2300,751
5895,65,2700,957
5896,24,6000,302
5897,44,9000,220
5898,90,9400,632
5899,79,9900,638
5900,26,4600,892
5901,76,300,718
5902,95,4500,53
5903,4,1800,721
5904,52,3900,772
5905,11,200,228
5906,3,8000,234
5907,85,9200,58
5908,13,1500,965
5909,27,7300,973
5910,70,300,705
5911,97,8800,745
5912,11,5700,839
5913,95,9000,416
5914,41,2300,703
5915,37,1900,124
5916,85,6500,509
5917,58,8800,90
5918,72,7300,926
5919,46,9500,569
5920,99,3900,339
5921,82,3300,636
5922,91,6600,474
5923,69,8600,718
5924,67,8100,846
5925,87,9300,621
5926,5,4300,775
5927,92,2300,910
5928,12,2400,17
5929,57,8100,974
5930,15,7500,816
5931,93,2700,364
5932,16,7700,352
5933,93,1300,482
5934,44,3000,471
5935,59,9400,701
5936,18,7300,242
5937,57,6500,846
5938,14,8500,983
5939,48,1100,442
5940,5,5500,507
5941,35,5200,590
5942,63,9800,929
5943,55,1500,389
5944,64,5800,236
5945,31,6000,402
5946,87,4900,364
5947,81,1800,307
5948,81,4100,793
5949,56,7100,621
5950,45,5600,861
5951,85,7400,372
5952,70,2400,948
5953,50,8700,39
5954,45,3500,844
5955,97,8900,428
5956,7,1200,393
5957,68,8800,180
5958,32,5000,239
5959,2,7300,247
5960,37,2600,982
5961,15,2700,146
5962,74,3400,711
5963,1,4800,851
5964,37,2000,29
5965,26,3600,985
5966,90,6000,240
5967,44,3300,114
5968,36,3000,785
5969,60,8000,906
5970,97,2300,933
5971,57,2000,8
5972,60,3700,335
5973,34,5100,687
5974,96,500,829
5975,73,9200,714
5976,26,2000,759
5977,81,6100,820
5978,44,1000,666
5979,84,600,617
5980,39,4500,663
5981,44,8400,270
5982,44,4300,6
5983,77,8700,67
5984,36,1300,66
5985,86,7000,13
5986,94,4500,81
5987,85,4400,493
5988,29,4300,270
5989,73,4800,521
5990,71,9300,44
5991,91,500,658
5992,41,6600,375
5993,15,2000,690
5994,50,6400,753
5995,14,3700,988
5996,98,8900,325
5997,68,4200,504
5998,60,800,746
5999,73,5800,257
6000,99,9800,795
6001,31,6900,675
6002,88,5300,436
6003,57,4600,494
6004,4,4300,857
6005,13,900,167
6006,83,6300,644
6007,50,1900,861
6008,30,4900,551
6009,76,600,305
6010,76,8000,982
6011,1,4500,124
6012,37,500,511
6013,42,2900,63
6014,26,6500,46
6015,60,300,784
6016,16,2000,326
6017,98,2500,195
6018,68,5300,380
6019,69,4600,627
6020,8,2600,4
6021,26,5300,89
6022,17,4000,321
6023,59,5900,623
6024,28,1300,651
6025,89,9500,43
6026,25,9500,900
6027,71,3000,12
6028,69,5200,113
6029,100,5100,934
6030,15,1600,986
6031,27,7800,736
6032,78,7000,484
6033,66,8100,165
6034,67,3200,703
6035,86,5500,779
6036,69,1900,789
6037,87,1800,92
6038,82,8500,703
6039,85,100,580
6040,86,4200,34
6041,23,5700,783
6042,79,8700,475
6043,8,2300,547
6044,18,7900,367
6045,47,7700,53
6046,20,3400,72
6047,6,7800,558
6048,82,4400,734
6049,8,8700,301
6050,83,5200,808
6051,22,3800,400
6052,74,6300,206
6053,22,5500,28
6054,79,7500,606
6055,29,700,329
6056,53,3300,41
6057,84,7700,820
6058,24,1500,935
6059,8,3600,211
6060,97,300,571
6061,80,4200,799
6062,21,7300,87
6063,50,3100,453
6064,11,3700,187
6065,1,9100,292
6066,21,7800,61
6067,50,3500,77
6068,46,6300,258
6069,1,3000,611
6070,18,9800,753
6071,74,8700,12
6072,9,9100,48
6073,9,3400,171
6074,39,1400,769
6075,71,4400,563
6076,64,2300,245
6077,26,8000,51
6078,84,3600,532
6079,18,9200,246
6080,15,8400,78
6081,83,7100,974
6082,26,3500,678
6083,57,2300,966
6084,84,4000,293
6085,40,1200,943
6086,91,4400,914
6087,49,1200,121
6088,88,8700,214
6089,84,4900,673
6090,10,7900,426
6091,84,1500,689
6092,77,4600,901
6093,38,2600,183
6094,80,2300,986
6095,95,1300,272
6096,28,6700,964
6097,14,5500,89
6098,1,1300,47
6099,67,8400,425
6100,68,4300,792
6101,82,9900,380
6102,52,9400,966
6103,12,100,206
6104,88,4000,126
6105,14,7200,967
6106,83,8200,553
6107,80,9400,724
6108,34,5200,29
6109,90,6100,211
6110,64,2900,923
6111,69,100,899
6112,45,2100,747
6113,98,4600,636
6114,70,6700,111
6115,11,3600,593
6116,16,5500,565
6117,1,500,686
6118,80,2500,400
6119,88,8000,390
6120,80,500,202
6121,58,6700,724
6122,92,5400,238
6123,92,5100,827
6124,1,2200,403
6125,80,9100,428
6126,48,1600,533
6127,100,900,443
6128,78,5500,401
6129,53,5200,572
6130,97,2900,327
6131,28,9600,923
6132,38,9900,608
6133,5,7400,337
6134,32,1700,547
6135,78,7600,873
6136,89,8500,497
6137,5,9000,446
6138,16,5100,649
6139,10,400,315
6140,41,2000,826
6141,14,3500,976
6142,79,2600,528
6143,28,5000,697
6144,35,2700,65
6145,38,3100,229
6146,86,8700,739
6147,37,7200,632
6148,26,9000,684
6149,96,200,621
6150,42,4900,147
6151,87,4200,975
6152,73,2400,855
6153,32,9100,821
6154,4,5400,964
6155,44,2600,471
6156,8,7500,589
6157,82,1300,477
6158,4,4900,400
6159,26,6600,782
6160,27,4400,440
6161,33,5200,112
6162,51,5900,783
6163,86,4400,906
6164,73,3200,111
6165,48,3800,515
6166,11,9100,407
6167,23,1200,812
6168,11,9300,60
6169,76,6400,680
6170,71,4500,805
6171,82,8800,656
6172,11,2600,823
6173,100,4800,781
6174,72,1200,834
6175,23,8500,650
6176,22,8900,704
6177,93,8500,804
6178,13,5200,742
6179,98,5700,641
6180,53,7000,309
6181,2,1900,838
6182,70,6000,753
6183,56,7800,255
6184,54,4700,411
6185,92,1600,603
6186,10,2100,840
6187,41,300,182
6188,78,7300,511
6189,35,6600,682
6190,60,6100,897
6191,38,800,77
6192,93,10000,461
6193,40,5100,819
6194,57,1600,17
6195,61,7400,153
6196,28,4900,891
6197,95,3800,795
6198,45,7800,66
6199,74,9000,902
6200,68,300,512
6201,58,4400,108
6202,3,1700,221
6203,59,2600,93
6204,77,9000,278
6205,94,4900,394
6206,32,1100,449
6207,50,2600,616
6208,15,6400,917
6209,30,2200,454
6210,46,1600,410
6211,78,7200,654
6212,61,7000,73
6213,44,3300,988
6214,79,9600,187
6215,99,6900,780
6216,88,9700,503
6217,40,7300,91
6218,74,2800,747
6219,12,3000,918
6220,52,4600,791
6221,3,1200,384
6222,48,7100,148
6223,70,1700,590
6224,31,800,73
6225,88,3300,866
6226,97,5800,685
6227,91,6600,442
6228,77,1600,238
6229,56,2500,422
6230,57,6500,480
6231,13,3200,238
6232,22,8700,799
6233,28,8800,779
6234,25,5400,858
6235,10,8400,282
6236,3,1800,637
6237,69,6600,829
6238,27,6600,18
6239,40,5600,819
6240,72,2800,190
6241,69,3400,499
6242,90,5800,110
6243,96,8500,955
6244,10,7800,171
6245,73,3600,34
6246,53,8900,403
6247,21,8300,786
6248,51,5500,701
6249,92,9900,174
6250,76,2000,394
6251,93,8400,174
6252,80,4400,533
6253,67,5200,737
6254,39,6800,941
6255,100,6800,153
6256,66,8900,218
6257,11,700,492
6258,38,8800,969
6259,97,6400,359
6260,98,3800,861
6261,89,8200,19
6262,14,3800,749
6263,2,2200,130
6264,92,3000,972
6265,94,1400,372
6266,47,3300,803
6267,54,2800,737
6268,32,7500,541
6269,3,3200,531
6270,64,4600,58
6271,95,8200,526
6272,63,5200,732
6273,54,6600,794
6274,51,900,388
6275,11,2200,481
6276,55,600,600
6277,86,6000,442
6278,29,7500,726
6279,72,8400,464
6280,2,6200,101
6281,100,9000,765
6282,57,10000,122
6283,53,5100,792
6284,17,9000,758
6285,41,1900,784
6286,19,4200,709
6287,1,5400,175
6288,71,4400,833
6289,84,6400,734
6290,43,2200,506
6291,87,6800,889
6292,24,1200,589
6293,7,7800,908
6294,43,9400,949
6295,40,7800,15
6296,17,1700,819
6297,86,800,720
6298,71,7200,732
6299,85,7800,684
6300,62,9400,946
6301,52,7100,280
6302,45,10000,51
6303,75,5000,281
6304,97,8200,496
6305,15,800,135
6306,1,8100,147
6307,97,2100,905
6308,45,1800,740
6309,98,5200,359
6310,13,400,519
6311,23,2400,99
6312,26,6500,447
6313,98,300,948
6314,68,2300,531
6315,9,8700,295
6316,27,9100,359
6317,10,8400,741
6318,11,8700,526
6319,89,3500,890
6320,28,9200,243
6321,60,6500,929
6322,1,3800,583
6323,77,2000,861
6324,79,9600,970
6325,24,200,10
6326,95,7500,466
6327,48,5700,945
6328,50,1800,740
6329,39,1500,829
6330,80,5200,488
6331,14,3100,74
6332,92,3000,799
6333,63,8800,375
6334,93,9900,457
6335,9,4200,375
6336,1,1100,856
6337,63,5500,535
6338,98,6400,971
6339,74,6000,998
6340,81,8200,120
6341,87,7100,794
6342,98,6000,394
6343,13,100,164
6344,96,4000,201
6345,99,8000,760
6346,64,7300,600
6347,92,2300,887
6348,77,8900,241
6349,11,3200,36
6350,100,8100,959
6351,96,6100,147
6352,91,5500,604
6353,39,7200,447
6354,54,3200,737
6355,95,1000,725
6356,94,8900,903
6357,32,8800,355
6358,62,2600,396
6359,75,5700,980
6360,93,8500,271
6361,54,3600,373
6362,71,5200,12
6363,37,3600,254
6364,33,8300,554
6365,59,7800,308
6366,64,5200,851
6367,21,700,652
6368,33,1300,901
6369,38,6400,392
6370,8,7100,180
6371,89,5800,464
6372,25,300,483
6373,96,1700,90
6374,24,2600,835
6375,50,1300,51
6376,39,700,75
6377,18,2100,272
6378,100,300,243
6379,82,9600,754
6380,82,8600,954
6381,70,3900,205
6382,87,800,616
6383,73,9700,749
6384,23,2500,824
6385,37,600,346
6386,67,7700,521
6387,50,7500,901
6388,89,3200,280
6389,69,7000,802
6390,82,6800,618
6391,44,8100,563
6392,58,8800,847
6393,57,1900,235
6394,34,7800,249
6395,29,5200,880
6396,86,9800,494
6397,85,9600,129
6398,27,3500,761
6399,48,1500,821
6400,53,5500,228
6401,47,3400,728
6402,77,1200,264
6403,42,8200,296
6404,57,2400,481
6405,69,7700,864
6406,55,8900,447
6407,24,3900,206
6408,97,4500,113
6409,33,5700,50
6410,31,6300,117
6411,21,1100,429
6412,66,800,671
6413,13,7800,281
6414,4,5000,217
6415,21,1800,318
6416,95,8100,73
6417,82,2300,952
6418,82,2600,419
6419,49,8800,826
6420,42,3300,133
6421,21,9400,566
6422,71,9600,36
6423,70,3400,964
6424,57,9400,848
6425,60,8900,385
6426,75,2800,60
6427,2,3400,749
6428,49,1200,408
6429,6,2900,690
6430,18,2300,492
6431,85,7100,988
6432,98,7000,859
6433,70,8600,516
6434,39,200,463
6435,96,5300,258
6436,46,4200,936
6437,86,500,671
6438,14,3800,148
6439,11,600,466
6440,43,10000,245
6441,41,7500,5
6442,41,1300,347
6443,93,1100,290
6444,48,5000,496
6445,55,1200,79
6446,77,9300,269
6447,26,6700,316
6448,80,9600,925
6449,34,1200,720
6450,48,4900,140
6451,89,3900,69
6452,2,9500,533
6453,72,8300,224
6454,36,4700,671
6455,49,400,800
6456,67,5000,709
6457,47,7500,485
6458,90,4800,73
6459,72,1700,753
6460,27,3200,281
6461,27,9800,653
6462,48,4000,731
6463,67,9600,367
6464,29,10000,676
6465,54,400,826
6466,40,4000,456
6467,28,2800,515
6468,64,9200,366
6469,59,7600,128
6470,90,500,408
6471,94,4400,899
6472,5,8000,400
6473,97,3200,15
6474,50,1000,481
6475,45,9800,791
6476,22,10000,657
6477,47,4500,549
6478,37,1600,745
6479,33,3800,441
6480,82,1300,272
6481,31,2200,477
6482,51,300,39
6483,3,8600,651
6484,26,6000,477
6485,54,4700,239
6486,16,100,141
6487,3,9300,179
6488,47,5800,697
6489,67,3900,238
6490,45,600,941
6491,9,9500,786
6492,69,8800,574
6493,61,3500,544
6494,63,6400,877
6495,91,5900,158
6496,14,8200,24
6497,7,4100,317
6498,63,2100,41
6499,70,4700,403
6500,81,6400,644
6501,29,9600,612
6502,42,5700,478
6503,58,3000,313
6504,99,5100,252
6505,26,5000,70
6506,53,5900,316
6507,58,4500,291
6508,75,7100,641
6509,57,7400,969
6510,59,9900,429
6511,86,5700,553
6512,89,200,159
6513,86,3400,811
6514,63,4800,630
6515,35,5800,428
6516,99,3500,524
6517,38,8200,31
6518,19,5300,922
6519,4,3800,975
6520,41,400,962
6521,46,7700,503
6522,7,200,93
6523,63,1000,787
6524,17,4700,914
6525,52,5600,113
6526,88,4500,220
6527,54,7100,778
6528,91,5600,104
6529,78,600,900
6530,3,2800,516
6531,68,4000,322
6532,98,4600,691
6533,63,1500,103
6534,30,200,342
6535,90,4200,459
6536,10,5300,986
6537,37,2600,284
6538,37,4700,884
6539,30,500,883
6540,37,3300,915
6541,50,9200,813
6542,26,8300,242
6543,72,6100,560
6544,64,6200,872
6545,84,7400,709
6546,34,600,556
6547,59,9600,513
6548,69,3900,490
6549,36,6600,633
6550,82,6000,399
6551,26,7000,85
6552,3,7600,351
6553,89,500,523
6554,35,6500,723
6555,66,8800,70
6556,59,7900,846
6557,56,2100,874
6558,15,1100,846
6559,84,6900,845
6560,65,6500,730
6561,99,1000,902
6562,28,5200,729
6563,12,9100,637
6564,65,4100,656
6565,84,7000,37
6566,66,9700,379
6567,51,2800,652
6568,99,4900,97
6569,63,5000,741
6570,85,2600,733
6571,41,3700,687
6572,27,2100,826
6573,74,1400,675
6574,83,2600,250
6575,64,7400,662
6576,90,5100,282
6577,61,5000,214
6578,58,7300,805
6579,60,2900,18
6580,30,8300,965
6581,25,6600,341
6582,25,8000,729
6583,42,3400,289
6584,20,3400,128
6585,15,1700,434
6586,17,2000,593
6587,67,8500,886
6588,39,6600,546
6589,15,7600,995
6590,81,8000,270
6591,39,6200,157
6592,36,1900,996
6593,9,6400,561
6594,84,7700,342
6595,45,8700,58
6596,38,1900,722
6597,53,8300,407
6598,33,6100,674
6599,20,3300,399
6600,76,5200,27
6601,18,9200,945
6602,100,5200,565
6603,48,3900,51
6604,51,3800,797
6605,20,3900,385
6606,82,9000,151
6607,79,4700,115
6608,73,2800,180
6609,53,6200,756
6610,56,4200,623
6611,96,8700,502
6612,35,6700,279
6613,95,8000,160
6614,52,9000,388
6615,60,9500,167
6616,38,6000,248
6617,71,7500,403
6618,86,6400,782
6619,24,9400,172
6620,67,4400,935
6621,81,9100,784
6622,63,2200,74
6623,1,1700,46
6624,27,9100,129
6625,36,3800,318
6626,72,1000,695
6627,75,3700,386
6628,89,700,25
6629,70,3500,27
6630,58,3700,843
6631,57,2100,42
6632,71,3600,5
6633,9,5500,339
6634,92,7500,621
6635,42,1800,841
6636,49,2900,575
6637,50,9400,346
6638,96,6000,540
6639,14,7800,440
6640,44,400,91
6641,48,9300,2
6642,41,7800,193
6643,10,7400,589
6644,82,8100,479
6645,14,6800,361
6646,24,7200,573
6647,11,5100,468
6648,93,2200,125
6649,9,10000,244
6650,50,6600,512
6651,32,1100,879
6652,98,9900,268
6653,41,7500,479
6654,33,3200,324
6655,30,9400,279
6656,82,4900,164
6657,43,9700,993
6658,77,8800,944
6659,84,3000,327
6660,45,5600,698
6661,47,3500,417
6662,63,5800,821
6663,64,5800,1
6664,14,5200,473
6665,26,4700,863
6666,11,1000,539
6667,16,1700,838
6668,84,6100,825
6669,21,6300,834
6670,37,8800,80
6671,3,4600,156
6672,36,1000,957
6673,70,1900,192
6674,1,3700,675
6675,65,1600,791
6676,36,3200,122
6677,66,500,631
6678,87,9100,990
6679,23,700,256
6680,3,100,514
6681,41,2200,880
6682,9,5000,11
6683,79,8100,918
6684,61,3800,359
6685,95,8300,480
6686,81,6300,185
6687,28,1100,855
6688,5,3600,351
6689,24,1800,410
6690,48,4200,263
6691,30,2200,424
6692,31,700,322
6693,56,900,581
6694,17,8400,691
6695,56,9300,83
6696,32,300,235
6697,29,9600,29
6698,67,7700,514
6699,100,7000,890
6700,31,8500,599
6701,78,2800,350
6702,84,6200,361
6703,24,5000,657
6704,80,7200,731
6705,55,7500,465
6706,3,6600,128
6707,27,2700,40
6708,29,800,562
6709,76,5700,678
6710,10,4700,920
6711,13,3000,655
6712,2,8000,615
6713,42,8000,383
6714,37,1700,991
6715,53,3600,5
6716,9,1800,131
6717,36,1400,130
6718,27,600,78
6719,48,9700,565
6720,44,6600,362
6721,78,3100,203
6722,72,10000,84
6723,65,6500,411
6724,91,700,115
6725,23,5700,644
6726,28,4800,454
6727,67,6000,887
6728,72,1700,127
6729,12,3600,437
6730,96,9600,158
6731,66,9900,677
6732,81,8600,924
6733,37,9700,187
6734,42,6300,373
6735,47,6800,974
6736,69,8200,242
6737,26,9000,188
6738,43,6000,311
6739,36,2000,350
6740,53,8500,868
6741,1,3600,775
6742,61,7300,346
6743,39,9500,686
6744,95,5000,230
6745,58,4600,681
6746,9,7900,539
6747,79,1500,961
6748,72,8900,451
6749,19,3200,866
6750,54,3200,883
6751,69,3500,659
6752,10,2300,657
6753,27,5000,479
6754,64,9800,411
6755,37,6200,425
6756,92,200,1
6757,7,700,310
6758,17,1700,863
6759,29,6800,832
6760,41,2600,34
6761,95,2000,765
6762,18,9100,630
6763,30,8300,904
6764,12,7600,187
6765,86,3800,71
6766,99,2900,490
6767,10,2800,138
6768,77,8900,708
6769,95,9600,797
6770,2,4500,650
6771,7,6900,106
6772,16,4100,332
6773,94,2500,865
6774,76,4000,699
6775,81,5700,867
6776,20,3900,34
6777,70,5100,500
6778,52,9500,128
6779,75,900,977
6780,22,3300,978
6781,1,2400,654
6782,46,3800,294
6783,69,8600,974
6784,83,8700,702
6785,46,5400,189
6786,89,900,934
6787,53,5500,227
6788,15,6000,132
6789,20,1100,225
6790,15,9600,365
6791,16,2000,22
6792,84,8200,275
6793,98,6100,799
6794,54,9800,492
6795,36,5700,721
6796,22,9200,662
6797,85,3300,518
6798,97,8900,686
6799,10,6100,618
6800,29,2100,68
6801,20,9600,381
6802,100,3500,441
6803,26,9000,624
6804,74,100,603
6805,24,7300,705
6806,76,4000,993
6807,44,5300,596
6808,20,9300,751
6809,18,7900,789
6810,42,9600,277
6811,18,600,117
6812,77,6500,512
6813,73,1400,442
6814,94,2500,641
6815,7,2600,254
6816,40,1100,531
6817,55,4700,205
6818,45,9500,322
6819,49,4300,670
6820,62,7200,329
6821,20,10000,332
6822,18,2100,817
6823,48,4300,608
6824,9,9600,51
6825,30,4600,953
6826,8,4500,967
6827,47,4800,469
6828,97,7000,255
6829,51,5700,142
6830,72,5700,383
6831,3,5300,241
6832,93,7500,829
6833,94,1000,979
6834,56,10000,808
6835,75,5200,391
6836,35,2000,835
6837,12,1300,813
6838,48,500,290
6839,35,5700,373
6840,81,1300,379
6841,48,6600,707
6842,90,200,437
6843,14,7900,400
6844,28,1500,814
6845,36,8400,207
6846,98,5100,589
6847,25,4900,578
6848,86,2300,700
6849,56,700,974
6850,25,1400,908
6851,51,1900,274
6852,67,4300,709
6853,41,9100,739
6854,78,5500,449
6855,46,3800,395
6856,25,3500,878
6857,54,1000,226
6858,28,3100,190
6859,93,4800,702
6860,54,8400,333
6861,66,7900,862
6862,80,9300,927
6863,38,200,218
6864,62,9600,332
6865,100,2100,967
6866,91,4900,827
6867,22,6800,463
6868,41,2800,48
6869,67,7100,592
6870,79,8400,854
6871,24,5200,839
6872,81,5000,945
6873,79,4700,451
6874,93,4900,752
6875,81,9200,553
6876,7,3800,46
6877,79,5100,712
6878,43,3000,927
6879,17,7800,651
6880,27,7100,544
6881,4,4100,417
6882,45,6300,221
6883,27,2300,465
6884,74,8000,317
6885,2,9600,719
6886,94,3300,478
6887,93,7700,26
6888,20,4400,97
6889,76,2300,967
6890,24,7800,491
6891,51,6200,342
6892,41,5900,33
6893,14,3200,367
6894,99,4800,114
6895,45,8900,858
6896,40,5200,270
6897,5,8000,748
6898,17,7200,901
6899,55,5200,433
6900,59,6900,40
6901,32,4200,66
6902,100,4200,549
6903,93,5700,299
6904,84,8500,806
6905,55,2100,301
6906,69,8300,812
6907,96,9300,574
6908,92,9500,145
6909,5,8600,32
6910,12,7700,639
6911,50,10000,682
6912,69,9500,494
6913,35,3800,206
6914,75,6500,166
6915,33,6800,579
6916,71,7900,621
6917,19,4100,186
6918,68,8700,884
6919,34,1400,236
6920,35,9500,396
6921,77,5100,672
6922,58,7100,235
6923,41,4500,439
6924,81,2400,288
6925,86,1900,340
6926,56,7100,470
6927,42,3700,470
6928,6,6600,274
6929,94,1300,820
6930,18,8900,345
6931,54,400,725
6932,85,7800,132
6933,71,7300,28
6934,13,3500,845
6935,6,5200,608
6936,84,3500,293
6937,69,1500,940
6938,37,100,760
6939,56,1900,158
6940,7,7500,864
6941,28,7900,757
6942,51,6500,152
6943,85,7800,121
6944,23,2900,456
6945,57,1400,532
6946,35,2100,573
6947,60,3400,638
6948,96,4200,158
6949,16,5200,861
6950,8,1900,553
6951,23,1700,903
6952,70,7300,579
6953,63,8700,277
6954,7,4700,744
6955,13,4700,416
6956,37,1800,546
6957,21,2600,676
6958,99,7500,289
6959,29,2700,901
6960,36,1800,825
6961,99,3100,933
6962,69,5000,522
6963,100,1800,315
6964,35,1600,108
6965,9,5000,62
6966,43,2700,43
6967,72,4800,904
6968,29,300,709
6969,74,8600,534
6970,5,1300,728
6971,77,1700,25
6972,85,9200,201
6973,85,5000,265
6974,86,5800,76
6975,22,8500,731
6976,100,9000,248
6977,33,7000,103
6978,74,6900,242
6979,62,9000,429
6980,55,3700,915
6981,37,700,995
6982,47,5900,210
6983,33,6400,630
6984,20,3900,933
6985,95,5000,444
6986,93,8800,818
6987,98,2800,81
6988,75,6900,595
6989,39,3900,912
6990,100,1400,830
6991,57,3200,620
6992,99,2000,293
6993,48,9500,735
6994,81,700,485
6995,72,4900,636
6996,12,7900,899
6997,67,4500,423
6998,65,1100,637
6999,35,6100,682
7000,49,100,171
7001,55,100,941
7002,71,4300,541
7003,59,9100,334
7004,56,6200,380
7005,55,6200,247
7006,36,9600,664
7007,60,3500,995
7008,91,6100,369
7009,88,3600,305
7010,44,9700,943
7011,97,6600,63
7012,50,3300,915
7013,33,6800,34
7014,67,7100,191
7015,81,9400,600
7016,78,3800,693
7017,91,1800,167
7018,75,9700,858
7019,2,2900,179
7020,83,1800,97
7021,4,8200,944
7022,27,5500,779
7023,70,1700,364
7024,29,3200,542
7025,43,8000,639
7026,42,6500,223
7027,23,3200,506
7028,18,8800,383
7029,71,8600,393
7030,39,9800,226
7031,37,8800,206
7032,32,1900,83
7033,18,7400,674
7034,91,2900,615
7035,54,6100,139
7036,6,6100,589
7037,28,4500,618
7038,28,7100,381
7039,50,4900,400
7040,93,7200,675
7041,90,9800,171
7042,2,9000,973
7043,62,4300,917
7044,96,3300,587
7045,54,3900,923
7046,60,4300,317
7047,99,6600,380
7048,42,700,557
7049,70,5300,27
7050,57,9900,589
7051,70,500,293
7052,55,4900,150
7053,1,4800,62
7054,30,4900,300
7055,33,800,93
7056,88,4500,448
7057,15,6100,508
7058,65,5300,783
7059,11,4800,895
7060,48,2000,515
7061,3,6300,512
7062,45,5000,802
7063,55,4600,666
7064,28,9000,217
7065,53,4200,32
7066,88,8900,315
7067,6,900,791
7068,29,5300,88
7069,23,3900,194
7070,35,1100,584
7071,4,3600,222
7072,86,2700,625
7073,94,3500,72
7074,48,2500,922
7075,47,5200,757
7076,46,8100,929
7077,88,2500,328
7078,40,5400,754
7079,31,2000,557
7080,90,2700,370
7081,92,9600,126
7082,23,1400,2
7083,1,7800,469
7084,76,5200,767
7085,73,3600,436
7086,17,2300,769
7087,82,4100,585
7088,46,4600,976
7089,60,3700,80
7090,88,5600,179
7091,13,3400,634
7092,92,700,694
7093,89,6000,573
7094,81,5900,661
7095,90,8900,255
7096,78,5200,551
7097,43,8200,978
7098,55,4700,507
7099,43,600,956
7100,83,3900,784
7101,48,4700,136
